directory,stage,path,latency_s,mean_r,mean_g,mean_b,mean_exg,std_exg,mean_ngrdi,mean_rbr,bright_fraction,boll_count_proxy,white_region_fraction
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095915_0357_D.JPG,3.789196014404297,97.16046905517578,91.95467376708984,66.906005859375,19.842985153198242,28.313812255859375,-0.040793921798467636,627165.0625,0.06768540115513068,5221.0,0.02013809097037105
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095917_0358_D.JPG,3.785210371017456,102.72657775878906,96.98734283447266,71.62261199951172,19.62556266784668,29.35696792602539,-0.041685495525598526,639161.0,0.0911439662040016,6142.0,0.025270781628213376
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095919_0359_D.JPG,3.7759783267974854,99.66439056396484,94.20811462402344,70.27877044677734,18.47309112548828,28.371700286865234,-0.040014803409576416,562589.875,0.07761814619909918,6324.0,0.025831351303735026
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095921_0360_D.JPG,3.80782413482666,103.53858184814453,98.42082977294922,72.31061553955078,20.99229621887207,29.912267684936523,-0.035404499620199203,678697.4375,0.09894157704445875,6270.0,0.026512757759598004
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095923_0361_D.JPG,3.7991292476654053,97.68472290039062,92.5302505493164,68.69519805908203,18.68045997619629,28.05722427368164,-0.03785412013530731,550902.8125,0.07060463392775071,5982.0,0.02454882495327389
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095925_0362_D.JPG,3.8065366744995117,102.58354187011719,97.17056274414062,71.43473052978516,20.32291603088379,29.53022003173828,-0.03747610002756119,644849.3125,0.09223092272574072,5816.0,0.02517843053895885
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095927_0363_D.JPG,3.7813212871551514,97.26185607910156,92.05669403076172,67.88336181640625,18.968252182006836,27.873287200927734,-0.037786953151226044,550109.5625,0.06894781995894231,5330.0,0.022515473235897907
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095929_0364_D.JPG,3.782500982284546,99.99007415771484,94.1034927368164,69.03878784179688,19.17810821533203,27.683387756347656,-0.041047368198633194,611945.4375,0.07703363896804241,5208.0,0.021885436774213316
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095931_0365_D.JPG,3.7940430641174316,104.02275085449219,97.25747680664062,69.66543579101562,20.8269100189209,28.596113204956055,-0.04408559948205948,829646.5625,0.0921456571529246,4808.0,0.020225989674296046
Part_one_pre_def_rgb,pre_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/Part_one_pre_def_rgb/DJI_20250929095933_0366_D.JPG,3.754302501678467,98.8742446899414,93.06600952148438,67.18026733398438,20.077396392822266,27.240264892578125,-0.039322301745414734,723110.5625,0.06775343168796151,4582.0,0.01888146505499893
